gname,platform,year,genre,publisher,global_sales,critic_score,critic_count,user_score,user_count,developer,rating,region,sales
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,1.62,83,22,7.7,262,TT Games,E10+,North America,0.59
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,1.62,83,22,7.7,262,TT Games,E10+,Europe,0.76
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,1.62,83,22,7.7,262,TT Games,E10+,Japan,0.01
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,1.62,83,22,7.7,262,TT Games,E10+,Other Region,0.26
Rage,X360,2011,Shooter,Bethesda Softworks,1.6,81,77,6.7,559,id Software,M,North America,0.82
Rage,X360,2011,Shooter,Bethesda Softworks,1.6,81,77,6.7,559,id Software,M,Europe,0.6
Rage,X360,2011,Shooter,Bethesda Softworks,1.6,81,77,6.7,559,id Software,M,Japan,0.03
Rage,X360,2011,Shooter,Bethesda Softworks,1.6,81,77,6.7,559,id Software,M,Other Region,0.15
Just Cause 2,X360,2010,Action,Square Enix,1.6,81,74,8,267,Avalanche Studios,M,North America,0.59
Just Cause 2,X360,2010,Action,Square Enix,1.6,81,74,8,267,Avalanche Studios,M,Europe,0.83
Just Cause 2,X360,2010,Action,Square Enix,1.6,81,74,8,267,Avalanche Studios,M,Japan,0.02
Just Cause 2,X360,2010,Action,Square Enix,1.6,81,74,8,267,Avalanche Studios,M,Other Region,0.17
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,1.58,75,54,8.2,267,Square Enix,E10+,North America,0.88
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,1.58,75,54,8.2,267,Square Enix,E10+,Europe,0.26
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,1.58,75,54,8.2,267,Square Enix,E10+,Japan,0.34
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,1.58,75,54,8.2,267,Square Enix,E10+,Other Region,0.1
Sonic Generations,PS3,2011,Platform,Sega,1.58,76,38,8.2,253,Sega,E,North America,0.6
Sonic Generations,PS3,2011,Platform,Sega,1.58,76,38,8.2,253,Sega,E,Europe,0.69
Sonic Generations,PS3,2011,Platform,Sega,1.58,76,38,8.2,253,Sega,E,Japan,0.02
Sonic Generations,PS3,2011,Platform,Sega,1.58,76,38,8.2,253,Sega,E,Other Region,0.26
Mario Party 10,WiiU,2015,Misc,Nintendo,1.58,66,66,6.5,279,"Nintendo, Nd Cube",E,North America,0.69
Mario Party 10,WiiU,2015,Misc,Nintendo,1.58,66,66,6.5,279,"Nintendo, Nd Cube",E,Europe,0.53
Mario Party 10,WiiU,2015,Misc,Nintendo,1.58,66,66,6.5,279,"Nintendo, Nd Cube",E,Japan,0.24
Mario Party 10,WiiU,2015,Misc,Nintendo,1.58,66,66,6.5,279,"Nintendo, Nd Cube",E,Other Region,0.12
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.57,78,69,6.8,908,Capcom Vancouver,M,North America,1.06
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.57,78,69,6.8,908,Capcom Vancouver,M,Europe,0.35
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.57,78,69,6.8,908,Capcom Vancouver,M,Japan,0.01
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.57,78,69,6.8,908,Capcom Vancouver,M,Other Region,0.15
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,1.57,79,81,5.4,779,Epic Games,M,North America,0.92
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,1.57,79,81,5.4,779,Epic Games,M,Europe,0.5
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,1.57,79,81,5.4,779,Epic Games,M,Japan,0.03
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,1.57,79,81,5.4,779,Epic Games,M,Other Region,0.12
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,1.56,83,54,8.5,134,EA Canada,T,North America,0.62
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,1.56,83,54,8.5,134,EA Canada,T,Europe,0.78
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,1.56,83,54,8.5,134,EA Canada,T,Japan,0.01
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,1.56,83,54,8.5,134,EA Canada,T,Other Region,0.15
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,1.55,79,58,8,62,Traveller's Tales,E10+,North America,0.95
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,1.55,79,58,8,62,Traveller's Tales,E10+,Europe,0.46
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,1.55,79,58,8,62,Traveller's Tales,E10+,Japan,0
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,1.55,79,58,8,62,Traveller's Tales,E10+,Other Region,0.14
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,1.55,79,73,8.1,1116,MachineGames,M,North America,0.47
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,1.55,79,73,8.1,1116,MachineGames,M,Europe,0.8
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,1.55,79,73,8.1,1116,MachineGames,M,Japan,0.03
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,1.55,79,73,8.1,1116,MachineGames,M,Other Region,0.24
Mafia II,X360,2010,Action,Take-Two Interactive,1.55,74,79,7.8,458,2K Czech,M,North America,0.85
Mafia II,X360,2010,Action,Take-Two Interactive,1.55,74,79,7.8,458,2K Czech,M,Europe,0.55
Mafia II,X360,2010,Action,Take-Two Interactive,1.55,74,79,7.8,458,2K Czech,M,Japan,0
Mafia II,X360,2010,Action,Take-Two Interactive,1.55,74,79,7.8,458,2K Czech,M,Other Region,0.15
BioShock 2,PS3,2010,Shooter,Take-Two Interactive,1.54,88,62,8.2,492,2K Marin,M,North America,0.85
BioShock 2,PS3,2010,Shooter,Take-Two Interactive,1.54,88,62,8.2,492,2K Marin,M,Europe,0.46
BioShock 2,PS3,2010,Shooter,Take-Two Interactive,1.54,88,62,8.2,492,2K Marin,M,Japan,0.02
BioShock 2,PS3,2010,Shooter,Take-Two Interactive,1.54,88,62,8.2,492,2K Marin,M,Other Region,0.22
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,1.53,80,80,7.4,770,"Naughty Dog, Sony Bend",T,North America,0.53
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,1.53,80,80,7.4,770,"Naughty Dog, Sony Bend",T,Europe,0.66
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,1.53,80,80,7.4,770,"Naughty Dog, Sony Bend",T,Japan,0.13
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,1.53,80,80,7.4,770,"Naughty Dog, Sony Bend",T,Other Region,0.22
Go Vacation,Wii,2011,Misc,Namco Bandai Games,1.53,64,28,7.8,13,Namco Bandai Games,E10+,North America,0.42
Go Vacation,Wii,2011,Misc,Namco Bandai Games,1.53,64,28,7.8,13,Namco Bandai Games,E10+,Europe,0.65
Go Vacation,Wii,2011,Misc,Namco Bandai Games,1.53,64,28,7.8,13,Namco Bandai Games,E10+,Japan,0.33
Go Vacation,Wii,2011,Misc,Namco Bandai Games,1.53,64,28,7.8,13,Namco Bandai Games,E10+,Other Region,0.14
Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,1.53,82,37,6.7,146,Konami,E,North America,0.18
Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,1.53,82,37,6.7,146,Konami,E,Europe,0.63
Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,1.53,82,37,6.7,146,Konami,E,Japan,0.49
Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,1.53,82,37,6.7,146,Konami,E,Other Region,0.24
Dishonored,PS3,2012,Action,Bethesda Softworks,1.53,89,35,7.9,781,Arkane Studios,M,North America,0.72
Dishonored,PS3,2012,Action,Bethesda Softworks,1.53,89,35,7.9,781,Arkane Studios,M,Europe,0.52
Dishonored,PS3,2012,Action,Bethesda Softworks,1.53,89,35,7.9,781,Arkane Studios,M,Japan,0.04
Dishonored,PS3,2012,Action,Bethesda Softworks,1.53,89,35,7.9,781,Arkane Studios,M,Other Region,0.25
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,1.52,83,77,8.9,712,Retro Studios,E,North America,0.7
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,1.52,83,77,8.9,712,Retro Studios,E,Europe,0.55
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,1.52,83,77,8.9,712,Retro Studios,E,Japan,0.16
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,1.52,83,77,8.9,712,Retro Studios,E,Other Region,0.12
Dead Space 2,X360,2011,Shooter,Electronic Arts,1.51,90,83,8.6,679,Visceral Games,M,North America,0.94
Dead Space 2,X360,2011,Shooter,Electronic Arts,1.51,90,83,8.6,679,Visceral Games,M,Europe,0.44
Dead Space 2,X360,2011,Shooter,Electronic Arts,1.51,90,83,8.6,679,Visceral Games,M,Japan,0
Dead Space 2,X360,2011,Shooter,Electronic Arts,1.51,90,83,8.6,679,Visceral Games,M,Other Region,0.13
Football Manager 2012,PC,2011,Sports,Sega,1.51,84,45,8,172,Sports Interactive,E,North America,0.02
Football Manager 2012,PC,2011,Sports,Sega,1.51,84,45,8,172,Sports Interactive,E,Europe,1.16
Football Manager 2012,PC,2011,Sports,Sega,1.51,84,45,8,172,Sports Interactive,E,Japan,0
Football Manager 2012,PC,2011,Sports,Sega,1.51,84,45,8,172,Sports Interactive,E,Other Region,0.33
Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,1.51,85,89,8.6,984,Level 5,E10+,North America,0.6
Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,1.51,85,89,8.6,984,Level 5,E10+,Europe,0.47
Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,1.51,85,89,8.6,984,Level 5,E10+,Japan,0.21
Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,1.51,85,89,8.6,984,Level 5,E10+,Other Region,0.23
Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,1.5,63,41,6.8,121,LucasArts,T,North America,0.8
Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,1.5,63,41,6.8,121,LucasArts,T,Europe,0.49
Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,1.5,63,41,6.8,121,LucasArts,T,Japan,0
Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,1.5,63,41,6.8,121,LucasArts,T,Other Region,0.21
Dead Rising 2,X360,2010,Action,Capcom,1.49,79,76,6.9,216,Blue Castle Games,M,North America,0.75
Dead Rising 2,X360,2010,Action,Capcom,1.49,79,76,6.9,216,Blue Castle Games,M,Europe,0.52
Dead Rising 2,X360,2010,Action,Capcom,1.49,79,76,6.9,216,Blue Castle Games,M,Japan,0.09
Dead Rising 2,X360,2010,Action,Capcom,1.49,79,76,6.9,216,Blue Castle Games,M,Other Region,0.12
Mafia II,PS3,2010,Action,Take-Two Interactive,1.49,75,61,7.7,297,2K Czech,M,North America,0.5
Mafia II,PS3,2010,Action,Take-Two Interactive,1.49,75,61,7.7,297,2K Czech,M,Europe,0.69
Mafia II,PS3,2010,Action,Take-Two Interactive,1.49,75,61,7.7,297,2K Czech,M,Japan,0.04
Mafia II,PS3,2010,Action,Take-Two Interactive,1.49,75,61,7.7,297,2K Czech,M,Other Region,0.26
Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,1.48,83,91,7.8,543,Insomniac Games,M,North America,0.64
Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,1.48,83,91,7.8,543,Insomniac Games,M,Europe,0.57
Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,1.48,83,91,7.8,543,Insomniac Games,M,Japan,0.05
Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,1.48,83,91,7.8,543,Insomniac Games,M,Other Region,0.22
LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,1.48,75,43,7.8,42,Traveller's Tales,E10+,North America,0.84
LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,1.48,75,43,7.8,42,Traveller's Tales,E10+,Europe,0.51
LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,1.48,75,43,7.8,42,Traveller's Tales,E10+,Japan,0
LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,1.48,75,43,7.8,42,Traveller's Tales,E10+,Other Region,0.13
Call of Duty Black Ops: Declassified,PSV,2012,Action,Activision,1.47,33,58,4.8,479,Nihilistic,M,North America,0.71
Call of Duty Black Ops: Declassified,PSV,2012,Action,Activision,1.47,33,58,4.8,479,Nihilistic,M,Europe,0.43
Call of Duty Black Ops: Declassified,PSV,2012,Action,Activision,1.47,33,58,4.8,479,Nihilistic,M,Japan,0.07
Call of Duty Black Ops: Declassified,PSV,2012,Action,Activision,1.47,33,58,4.8,479,Nihilistic,M,Other Region,0.26
Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,1.47,79,75,7.2,334,Ubisoft Paris,M,North America,0.93
Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,1.47,79,75,7.2,334,Ubisoft Paris,M,Europe,0.4
Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,1.47,79,75,7.2,334,Ubisoft Paris,M,Japan,0.02
Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,1.47,79,75,7.2,334,Ubisoft Paris,M,Other Region,0.12
Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,1.46,81,53,8.2,46,5TH Cell,E10+,North America,1.06
Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,1.46,81,53,8.2,46,5TH Cell,E10+,Europe,0.29
Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,1.46,81,53,8.2,46,5TH Cell,E10+,Japan,0
Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,1.46,81,53,8.2,46,5TH Cell,E10+,Other Region,0.11
Homefront,X360,2011,Shooter,THQ,1.45,70,85,6,399,Kaos Studios,M,North America,0.83
Homefront,X360,2011,Shooter,THQ,1.45,70,85,6,399,Kaos Studios,M,Europe,0.48
Homefront,X360,2011,Shooter,THQ,1.45,70,85,6,399,Kaos Studios,M,Japan,0.02
Homefront,X360,2011,Shooter,THQ,1.45,70,85,6,399,Kaos Studios,M,Other Region,0.12
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,1.45,94,62,8.5,1081,BioWare,M,North America,0.78
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,1.45,94,62,8.5,1081,BioWare,M,Europe,0.45
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,1.45,94,62,8.5,1081,BioWare,M,Japan,0.03
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,1.45,94,62,8.5,1081,BioWare,M,Other Region,0.19
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,1.45,85,20,6.5,368,Visual Concepts,E,North America,0.89
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,1.45,85,20,6.5,368,Visual Concepts,E,Europe,0.31
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,1.45,85,20,6.5,368,Visual Concepts,E,Japan,0.01
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,1.45,85,20,6.5,368,Visual Concepts,E,Other Region,0.23
Disney Infinity,X360,2013,Action,Disney Interactive Studios,1.44,74,38,6.5,79,Avalanche Software,E10+,North America,0.97
Disney Infinity,X360,2013,Action,Disney Interactive Studios,1.44,74,38,6.5,79,Avalanche Software,E10+,Europe,0.34
Disney Infinity,X360,2013,Action,Disney Interactive Studios,1.44,74,38,6.5,79,Avalanche Software,E10+,Japan,0
Disney Infinity,X360,2013,Action,Disney Interactive Studios,1.44,74,38,6.5,79,Avalanche Software,E10+,Other Region,0.13
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,1.43,61,59,5.7,180,LucasArts,T,North America,0.95
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,1.43,61,59,5.7,180,LucasArts,T,Europe,0.37
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,1.43,61,59,5.7,180,LucasArts,T,Japan,0
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,1.43,61,59,5.7,180,LucasArts,T,Other Region,0.11
Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios,1.43,52,46,5,20,BigPark,E,North America,0.92
Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios,1.43,52,46,5,20,BigPark,E,Europe,0.39
Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios,1.43,52,46,5,20,BigPark,E,Japan,0
Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios,1.43,52,46,5,20,BigPark,E,Other Region,0.12
Anno 2070,PC,2011,Strategy,Ubisoft,1.43,83,33,7,493,"Blue Byte, Related Designs",T,North America,0
Anno 2070,PC,2011,Strategy,Ubisoft,1.43,83,33,7,493,"Blue Byte, Related Designs",T,Europe,1.13
Anno 2070,PC,2011,Strategy,Ubisoft,1.43,83,33,7,493,"Blue Byte, Related Designs",T,Japan,0
Anno 2070,PC,2011,Strategy,Ubisoft,1.43,83,33,7,493,"Blue Byte, Related Designs",T,Other Region,0.29
Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,1.42,93,30,5.5,1849,BioWare,M,North America,0.63
Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,1.42,93,30,5.5,1849,BioWare,M,Europe,0.56
Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,1.42,93,30,5.5,1849,BioWare,M,Japan,0.03
Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,1.42,93,30,5.5,1849,BioWare,M,Other Region,0.2
SimCity (2013),PC,2013,Simulation,Electronic Arts,1.42,64,75,2.2,4572,Maxis,E10+,North America,0.48
SimCity (2013),PC,2013,Simulation,Electronic Arts,1.42,64,75,2.2,4572,Maxis,E10+,Europe,0.77
SimCity (2013),PC,2013,Simulation,Electronic Arts,1.42,64,75,2.2,4572,Maxis,E10+,Japan,0
SimCity (2013),PC,2013,Simulation,Electronic Arts,1.42,64,75,2.2,4572,Maxis,E10+,Other Region,0.17
Dead Space 2,PS3,2011,Shooter,Electronic Arts,1.42,89,78,8.4,535,Visceral Games,M,North America,0.73
Dead Space 2,PS3,2011,Shooter,Electronic Arts,1.42,89,78,8.4,535,Visceral Games,M,Europe,0.48
Dead Space 2,PS3,2011,Shooter,Electronic Arts,1.42,89,78,8.4,535,Visceral Games,M,Japan,0
Dead Space 2,PS3,2011,Shooter,Electronic Arts,1.42,89,78,8.4,535,Visceral Games,M,Other Region,0.21
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,1.42,80,61,7.9,746,PlatinumGames,M,North America,0.45
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,1.42,80,61,7.9,746,PlatinumGames,M,Europe,0.37
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,1.42,80,61,7.9,746,PlatinumGames,M,Japan,0.44
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,1.42,80,61,7.9,746,PlatinumGames,M,Other Region,0.16
Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,1.41,77,33,7.3,15,TOSE,E,North America,0.09
Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,1.41,77,33,7.3,15,TOSE,E,Europe,0.07
Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,1.41,77,33,7.3,15,TOSE,E,Japan,1.24
Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,1.41,77,33,7.3,15,TOSE,E,Other Region,0.02
UFC Undisputed 2010,PS3,2010,Fighting,THQ,1.41,85,54,7.2,48,Yuke's,T,North America,0.8
UFC Undisputed 2010,PS3,2010,Fighting,THQ,1.41,85,54,7.2,48,Yuke's,T,Europe,0.4
UFC Undisputed 2010,PS3,2010,Fighting,THQ,1.41,85,54,7.2,48,Yuke's,T,Japan,0.02
UFC Undisputed 2010,PS3,2010,Fighting,THQ,1.41,85,54,7.2,48,Yuke's,T,Other Region,0.18
Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,1.41,55,22,6,250,Danger Close,M,North America,0.48
Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,1.41,55,22,6,250,Danger Close,M,Europe,0.62
Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,1.41,55,22,6,250,Danger Close,M,Japan,0.06
Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,1.41,55,22,6,250,Danger Close,M,Other Region,0.26
Diablo III,X360,2013,Role-Playing,Activision,1.41,87,42,6.6,384,Blizzard Entertainment,M,North America,0.9
Diablo III,X360,2013,Role-Playing,Activision,1.41,87,42,6.6,384,Blizzard Entertainment,M,Europe,0.39
Diablo III,X360,2013,Role-Playing,Activision,1.41,87,42,6.6,384,Blizzard Entertainment,M,Japan,0
Diablo III,X360,2013,Role-Playing,Activision,1.41,87,42,6.6,384,Blizzard Entertainment,M,Other Region,0.12
Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,1.4,86,85,8.2,977,Playground Games,E10+,North America,0.5
Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,1.4,86,85,8.2,977,Playground Games,E10+,Europe,0.78
Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,1.4,86,85,8.2,977,Playground Games,E10+,Japan,0.01
Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,1.4,86,85,8.2,977,Playground Games,E10+,Other Region,0.11
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,1.38,81,63,7.9,362,NetherRealm Studios,T,North America,0.97
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,1.38,81,63,7.9,362,NetherRealm Studios,T,Europe,0.3
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,1.38,81,63,7.9,362,NetherRealm Studios,T,Japan,0
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,1.38,81,63,7.9,362,NetherRealm Studios,T,Other Region,0.11
Yoshi's New Island,3DS,2014,Platform,Nintendo,1.38,64,71,6.1,155,Arzest,E,North America,0.48
Yoshi's New Island,3DS,2014,Platform,Nintendo,1.38,64,71,6.1,155,Arzest,E,Europe,0.53
Yoshi's New Island,3DS,2014,Platform,Nintendo,1.38,64,71,6.1,155,Arzest,E,Japan,0.28
Yoshi's New Island,3DS,2014,Platform,Nintendo,1.38,64,71,6.1,155,Arzest,E,Other Region,0.09
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,North America,0.83
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,Europe,0.43
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,Japan,0
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,Other Region,0.13
Mortal Kombat X,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1.38,86,21,7.3,279,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M,North America,1.03
Mortal Kombat X,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1.38,86,21,7.3,279,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M,Europe,0.21
Mortal Kombat X,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1.38,86,21,7.3,279,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M,Japan,0
Mortal Kombat X,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1.38,86,21,7.3,279,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M,Other Region,0.14
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,North America,0.55
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,Europe,0.7
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,Japan,0.02
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,Other Region,0.11
Sonic Generations,X360,2011,Platform,Sega,1.38,77,49,8.3,340,"Sega, Sonic Team",E,North America,0.71
Sonic Generations,X360,2011,Platform,Sega,1.38,77,49,8.3,340,"Sega, Sonic Team",E,Europe,0.53
Sonic Generations,X360,2011,Platform,Sega,1.38,77,49,8.3,340,"Sega, Sonic Team",E,Japan,0
Sonic Generations,X360,2011,Platform,Sega,1.38,77,49,8.3,340,"Sega, Sonic Team",E,Other Region,0.13
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,1.37,89,70,8.3,684,Eidos Montreal,M,North America,0.76
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,1.37,89,70,8.3,684,Eidos Montreal,M,Europe,0.47
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,1.37,89,70,8.3,684,Eidos Montreal,M,Japan,0.02
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,1.37,89,70,8.3,684,Eidos Montreal,M,Other Region,0.12
Call of Duty: Black Ops,Wii,2010,Shooter,Activision,1.37,80,25,5.8,87,Treyarch,M,North America,0.8
Call of Duty: Black Ops,Wii,2010,Shooter,Activision,1.37,80,25,5.8,87,Treyarch,M,Europe,0.45
Call of Duty: Black Ops,Wii,2010,Shooter,Activision,1.37,80,25,5.8,87,Treyarch,M,Japan,0
Call of Duty: Black Ops,Wii,2010,Shooter,Activision,1.37,80,25,5.8,87,Treyarch,M,Other Region,0.12
Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,1.37,89,50,8.2,682,Eidos Montreal,M,North America,0.5
Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,1.37,89,50,8.2,682,Eidos Montreal,M,Europe,0.59
Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,1.37,89,50,8.2,682,Eidos Montreal,M,Japan,0.07
Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,1.37,89,50,8.2,682,Eidos Montreal,M,Other Region,0.22
Dead Rising 2,PS3,2010,Action,Capcom,1.36,80,54,6.7,178,Blue Castle Games,M,North America,0.43
Dead Rising 2,PS3,2010,Action,Capcom,1.36,80,54,6.7,178,Blue Castle Games,M,Europe,0.56
Dead Rising 2,PS3,2010,Action,Capcom,1.36,80,54,6.7,178,Blue Castle Games,M,Japan,0.15
Dead Rising 2,PS3,2010,Action,Capcom,1.36,80,54,6.7,178,Blue Castle Games,M,Other Region,0.21
Need for Speed: The Run,X360,2011,Action,Electronic Arts,1.36,68,65,6,160,Black Box,T,North America,0.63
Need for Speed: The Run,X360,2011,Action,Electronic Arts,1.36,68,65,6,160,Black Box,T,Europe,0.57
