gname,platform,year,genre,publisher,global_sales,critic_score,critic_count,user_score,user_count,developer,rating,region,sales
Yoshi's New Island,3DS,2014,Platform,Nintendo,1.38,64,71,6.1,155,Arzest,E,Japan,0.28
Yoshi's New Island,3DS,2014,Platform,Nintendo,1.38,64,71,6.1,155,Arzest,E,Other Region,0.09
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,North America,0.83
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,Europe,0.43
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,Japan,0
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,1.38,60,77,6.1,1409,Crytek,M,Other Region,0.13
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,North America,0.55
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,Europe,0.7
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,Japan,0.02
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,1.38,86,102,8,1288,Crystal Dynamics,M,Other Region,0.11
Battlefield 4,PC,2013,Shooter,Electronic Arts,1.35,81,52,6,3517,EA DICE,M,North America,0.39
Battlefield 4,PC,2013,Shooter,Electronic Arts,1.35,81,52,6,3517,EA DICE,M,Europe,0.87
Battlefield 4,PC,2013,Shooter,Electronic Arts,1.35,81,52,6,3517,EA DICE,M,Japan,0
Battlefield 4,PC,2013,Shooter,Electronic Arts,1.35,81,52,6,3517,EA DICE,M,Other Region,0.1
Gears of War 4,XOne,2016,Shooter,Microsoft Game Studios,1.35,84,96,6.2,815,The Coalition,M,North America,0.78
Gears of War 4,XOne,2016,Shooter,Microsoft Game Studios,1.35,84,96,6.2,815,The Coalition,M,Europe,0.44
Gears of War 4,XOne,2016,Shooter,Microsoft Game Studios,1.35,84,96,6.2,815,The Coalition,M,Japan,0
Gears of War 4,XOne,2016,Shooter,Microsoft Game Studios,1.35,84,96,6.2,815,The Coalition,M,Other Region,0.12
Skylanders SWAP Force,X360,2013,Platform,Activision,1.32,83,37,5.7,45,Vicarious Visions,E10+,North America,0.86
Skylanders SWAP Force,X360,2013,Platform,Activision,1.32,83,37,5.7,45,Vicarious Visions,E10+,Europe,0.34
Skylanders SWAP Force,X360,2013,Platform,Activision,1.32,83,37,5.7,45,Vicarious Visions,E10+,Japan,0
Skylanders SWAP Force,X360,2013,Platform,Activision,1.32,83,37,5.7,45,Vicarious Visions,E10+,Other Region,0.12
Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,1.32,70,71,7.2,318,Ubisoft,M,North America,0.53
Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,1.32,70,71,7.2,318,Ubisoft,M,Europe,0.48
Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,1.32,70,71,7.2,318,Ubisoft,M,Japan,0.06
Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,1.32,70,71,7.2,318,Ubisoft,M,Other Region,0.24
Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,1.3,78,83,8.5,376,Good-Feel,E,North America,0.62
Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,1.3,78,83,8.5,376,Good-Feel,E,Europe,0.47
Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,1.3,78,83,8.5,376,Good-Feel,E,Japan,0.11
Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,1.3,78,83,8.5,376,Good-Feel,E,Other Region,0.1
Skylanders Giants,X360,2012,Action,Activision,1.3,80,35,6.6,38,Toys for Bob,E10+,North America,0.75
Skylanders Giants,X360,2012,Action,Activision,1.3,80,35,6.6,38,Toys for Bob,E10+,Europe,0.44
Skylanders Giants,X360,2012,Action,Activision,1.3,80,35,6.6,38,Toys for Bob,E10+,Japan,0
Skylanders Giants,X360,2012,Action,Activision,1.3,80,35,6.6,38,Toys for Bob,E10+,Other Region,0.11
Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,1.29,74,26,7.8,387,Techland,M,North America,0.86
Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,1.29,74,26,7.8,387,Techland,M,Europe,0.3
Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,1.29,74,26,7.8,387,Techland,M,Japan,0.01
Dying Light,XOne,2015,Action,Warner Bros. Interactive Entertainment,1.29,74,26,7.8,387,Techland,M,Other Region,0.12
Fallout 4,PC,2015,Role-Playing,Bethesda Softworks,1.29,84,38,5.4,7512,Bethesda Game Studios,M,North America,0.51
Fallout 4,PC,2015,Role-Playing,Bethesda Softworks,1.29,84,38,5.4,7512,Bethesda Game Studios,M,Europe,0.67
Fallout 4,PC,2015,Role-Playing,Bethesda Softworks,1.29,84,38,5.4,7512,Bethesda Game Studios,M,Japan,0
Fallout 4,PC,2015,Role-Playing,Bethesda Softworks,1.29,84,38,5.4,7512,Bethesda Game Studios,M,Other Region,0.1
Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,1.29,72,53,7.5,292,Ubisoft Sofia,M,North America,0.46
Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,1.29,72,53,7.5,292,Ubisoft Sofia,M,Europe,0.56
Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,1.29,72,53,7.5,292,Ubisoft Sofia,M,Japan,0.06
Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,1.29,72,53,7.5,292,Ubisoft Sofia,M,Other Region,0.2
Dark Souls II,PS3,2014,Role-Playing,Namco Bandai Games,1.27,91,69,8.1,1107,From Software,T,North America,0.4
Dark Souls II,PS3,2014,Role-Playing,Namco Bandai Games,1.27,91,69,8.1,1107,From Software,T,Europe,0.33
Dark Souls II,PS3,2014,Role-Playing,Namco Bandai Games,1.27,91,69,8.1,1107,From Software,T,Japan,0.4
Dark Souls II,PS3,2014,Role-Playing,Namco Bandai Games,1.27,91,69,8.1,1107,From Software,T,Other Region,0.15
Kid Icarus: Uprising,3DS,2012,Action,Nintendo,1.27,83,75,8.7,487,"Opus, Project Sora",E10+,North America,0.48
Kid Icarus: Uprising,3DS,2012,Action,Nintendo,1.27,83,75,8.7,487,"Opus, Project Sora",E10+,Europe,0.35
Kid Icarus: Uprising,3DS,2012,Action,Nintendo,1.27,83,75,8.7,487,"Opus, Project Sora",E10+,Japan,0.36
Kid Icarus: Uprising,3DS,2012,Action,Nintendo,1.27,83,75,8.7,487,"Opus, Project Sora",E10+,Other Region,0.07
Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,1.27,59,46,6.3,134,"Nintendo, Spike Chunsoft",E,North America,0.44
Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,1.27,59,46,6.3,134,"Nintendo, Spike Chunsoft",E,Europe,0.29
Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,1.27,59,46,6.3,134,"Nintendo, Spike Chunsoft",E,Japan,0.47
Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,1.27,59,46,6.3,134,"Nintendo, Spike Chunsoft",E,Other Region,0.07
Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,1.27,75,70,6.2,1311,Kojima Productions,M,North America,0.45
Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,1.27,75,70,6.2,1311,Kojima Productions,M,Europe,0.47
Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,1.27,75,70,6.2,1311,Kojima Productions,M,Japan,0.17
Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,1.27,75,70,6.2,1311,Kojima Productions,M,Other Region,0.18
WWE '13,X360,2012,Action,THQ,1.27,78,46,8,110,"THQ, Yuke's",T,North America,0.72
WWE '13,X360,2012,Action,THQ,1.27,78,46,8,110,"THQ, Yuke's",T,Europe,0.44
WWE '13,X360,2012,Action,THQ,1.27,78,46,8,110,"THQ, Yuke's",T,Japan,0
WWE '13,X360,2012,Action,THQ,1.27,78,46,8,110,"THQ, Yuke's",T,Other Region,0.11
Final Fantasy X / X-2 HD Remaster,PS3,2013,Role-Playing,Square Enix,1.27,85,50,8.5,332,Virtuos,T,North America,0.43
Final Fantasy X / X-2 HD Remaster,PS3,2013,Role-Playing,Square Enix,1.27,85,50,8.5,332,Virtuos,T,Europe,0.36
Final Fantasy X / X-2 HD Remaster,PS3,2013,Role-Playing,Square Enix,1.27,85,50,8.5,332,Virtuos,T,Japan,0.32
Final Fantasy X / X-2 HD Remaster,PS3,2013,Role-Playing,Square Enix,1.27,85,50,8.5,332,Virtuos,T,Other Region,0.16
Saints Row IV,PS3,2013,Action,Deep Silver,1.25,76,26,6.3,278,Volition Inc.,M,North America,0.56
Saints Row IV,PS3,2013,Action,Deep Silver,1.25,76,26,6.3,278,Volition Inc.,M,Europe,0.41
Saints Row IV,PS3,2013,Action,Deep Silver,1.25,76,26,6.3,278,Volition Inc.,M,Japan,0.09
Saints Row IV,PS3,2013,Action,Deep Silver,1.25,76,26,6.3,278,Volition Inc.,M,Other Region,0.19
LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,1.25,88,71,8.6,348,"Tarsier Studios, Double Eleven",E,North America,0.35
LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,1.25,88,71,8.6,348,"Tarsier Studios, Double Eleven",E,Europe,0.61
LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,1.25,88,71,8.6,348,"Tarsier Studios, Double Eleven",E,Japan,0.02
LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,1.25,88,71,8.6,348,"Tarsier Studios, Double Eleven",E,Other Region,0.27
Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,1.25,69,44,8.8,190,"Spike Chunsoft Co. Ltd., Spike Chunsoft",E,North America,0.48
Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,1.25,69,44,8.8,190,"Spike Chunsoft Co. Ltd., Spike Chunsoft",E,Europe,0.35
Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,1.25,69,44,8.8,190,"Spike Chunsoft Co. Ltd., Spike Chunsoft",E,Japan,0.34
Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,1.25,69,44,8.8,190,"Spike Chunsoft Co. Ltd., Spike Chunsoft",E,Other Region,0.08
FIFA Street,PS3,2012,Sports,Electronic Arts,1.23,76,36,6.4,66,EA Sports,E,North America,0.12
FIFA Street,PS3,2012,Sports,Electronic Arts,1.23,76,36,6.4,66,EA Sports,E,Europe,0.89
FIFA Street,PS3,2012,Sports,Electronic Arts,1.23,76,36,6.4,66,EA Sports,E,Japan,0
FIFA Street,PS3,2012,Sports,Electronic Arts,1.23,76,36,6.4,66,EA Sports,E,Other Region,0.23
Madden NFL 17,XOne,2016,Sports,Electronic Arts,1.23,83,30,5.9,39,EA Sports,E,North America,1.08
Madden NFL 17,XOne,2016,Sports,Electronic Arts,1.23,83,30,5.9,39,EA Sports,E,Europe,0.02
Madden NFL 17,XOne,2016,Sports,Electronic Arts,1.23,83,30,5.9,39,EA Sports,E,Japan,0
Madden NFL 17,XOne,2016,Sports,Electronic Arts,1.23,83,30,5.9,39,EA Sports,E,Other Region,0.13
LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,1.23,80,49,8.5,73,TT Games,E10+,North America,0.64
LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,1.23,80,49,8.5,73,TT Games,E10+,Europe,0.49
LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,1.23,80,49,8.5,73,TT Games,E10+,Japan,0
LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,1.23,80,49,8.5,73,TT Games,E10+,Other Region,0.11
Hyrule Warriors,WiiU,2014,Action,Nintendo,1.23,76,81,8.3,662,Omega Force,T,North America,0.58
Hyrule Warriors,WiiU,2014,Action,Nintendo,1.23,76,81,8.3,662,Omega Force,T,Europe,0.42
Hyrule Warriors,WiiU,2014,Action,Nintendo,1.23,76,81,8.3,662,Omega Force,T,Japan,0.13
Hyrule Warriors,WiiU,2014,Action,Nintendo,1.23,76,81,8.3,662,Omega Force,T,Other Region,0.1
WWE 2K16,PS4,2015,Sports,Take-Two Interactive,1.21,73,47,7.4,237,Yuke's,T,North America,0.41
WWE 2K16,PS4,2015,Sports,Take-Two Interactive,1.21,73,47,7.4,237,Yuke's,T,Europe,0.6
WWE 2K16,PS4,2015,Sports,Take-Two Interactive,1.21,73,47,7.4,237,Yuke's,T,Japan,0
WWE 2K16,PS4,2015,Sports,Take-Two Interactive,1.21,73,47,7.4,237,Yuke's,T,Other Region,0.2
Battlefield: Hardline,XOne,2015,Shooter,Electronic Arts,1.21,71,27,5.1,299,Visceral Games,M,North America,0.72
Battlefield: Hardline,XOne,2015,Shooter,Electronic Arts,1.21,71,27,5.1,299,Visceral Games,M,Europe,0.37
Battlefield: Hardline,XOne,2015,Shooter,Electronic Arts,1.21,71,27,5.1,299,Visceral Games,M,Japan,0.01
Battlefield: Hardline,XOne,2015,Shooter,Electronic Arts,1.21,71,27,5.1,299,Visceral Games,M,Other Region,0.11
LEGO Batman 2: DC Super Heroes,PS3,2012,Action,Warner Bros. Interactive Entertainment,1.19,81,28,7.5,81,Traveller's Tales,E10+,North America,0.5
LEGO Batman 2: DC Super Heroes,PS3,2012,Action,Warner Bros. Interactive Entertainment,1.19,81,28,7.5,81,Traveller's Tales,E10+,Europe,0.5
LEGO Batman 2: DC Super Heroes,PS3,2012,Action,Warner Bros. Interactive Entertainment,1.19,81,28,7.5,81,Traveller's Tales,E10+,Japan,0
LEGO Batman 2: DC Super Heroes,PS3,2012,Action,Warner Bros. Interactive Entertainment,1.19,81,28,7.5,81,Traveller's Tales,E10+,Other Region,0.19
Captain Toad: Treasure Tracker,WiiU,2014,Puzzle,Nintendo,1.19,81,78,8.6,377,Nintendo EAD Tokyo,E,North America,0.53
Captain Toad: Treasure Tracker,WiiU,2014,Puzzle,Nintendo,1.19,81,78,8.6,377,Nintendo EAD Tokyo,E,Europe,0.38
Captain Toad: Treasure Tracker,WiiU,2014,Puzzle,Nintendo,1.19,81,78,8.6,377,Nintendo EAD Tokyo,E,Japan,0.19
Captain Toad: Treasure Tracker,WiiU,2014,Puzzle,Nintendo,1.19,81,78,8.6,377,Nintendo EAD Tokyo,E,Other Region,0.09
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,1.18,78,37,7.9,282,NetherRealm Studios,T,North America,0.48
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,1.18,78,37,7.9,282,NetherRealm Studios,T,Europe,0.5
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,1.18,78,37,7.9,282,NetherRealm Studios,T,Japan,0.01
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,1.18,78,37,7.9,282,NetherRealm Studios,T,Other Region,0.2
One Piece: Pirate Warriors,PS3,2012,Action,Namco Bandai Games,1.18,64,33,6.5,55,"Omega Force, Tecmo Koei Games",T,North America,0.01
One Piece: Pirate Warriors,PS3,2012,Action,Namco Bandai Games,1.18,64,33,6.5,55,"Omega Force, Tecmo Koei Games",T,Europe,0.23
One Piece: Pirate Warriors,PS3,2012,Action,Namco Bandai Games,1.18,64,33,6.5,55,"Omega Force, Tecmo Koei Games",T,Japan,0.86
One Piece: Pirate Warriors,PS3,2012,Action,Namco Bandai Games,1.18,64,33,6.5,55,"Omega Force, Tecmo Koei Games",T,Other Region,0.08
Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,1.17,52,36,4.9,222,Slant Six,M,North America,0.48
Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,1.17,52,36,4.9,222,Slant Six,M,Europe,0.24
Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,1.17,52,36,4.9,222,Slant Six,M,Japan,0.36
Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,1.17,52,36,4.9,222,Slant Six,M,Other Region,0.1
Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,1.17,96,57,7.9,3756,Rockstar North,M,North America,0.39
Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,1.17,96,57,7.9,3756,Rockstar North,M,Europe,0.69
Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,1.17,96,57,7.9,3756,Rockstar North,M,Japan,0
Grand Theft Auto V,PC,2015,Action,Take-Two Interactive,1.17,96,57,7.9,3756,Rockstar North,M,Other Region,0.09
Football Manager 2013,PC,2012,Sports,Sega,1.15,86,37,6.7,228,Sports Interactive,,North America,0
Football Manager 2013,PC,2012,Sports,Sega,1.15,86,37,6.7,228,Sports Interactive,,Europe,0.95
Football Manager 2013,PC,2012,Sports,Sega,1.15,86,37,6.7,228,Sports Interactive,,Japan,0
Football Manager 2013,PC,2012,Sports,Sega,1.15,86,37,6.7,228,Sports Interactive,,Other Region,0.21
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,1.15,53,43,5.4,437,Danger Close,M,North America,0.59
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,1.15,53,43,5.4,437,Danger Close,M,Europe,0.45
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,1.15,53,43,5.4,437,Danger Close,M,Japan,0.01
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,1.15,53,43,5.4,437,Danger Close,M,Other Region,0.1
WWE 2K15,PS4,2014,Sports,Take-Two Interactive,1.15,62,44,5.1,164,Yuke's,T,North America,0.39
WWE 2K15,PS4,2014,Sports,Take-Two Interactive,1.15,62,44,5.1,164,Yuke's,T,Europe,0.57
WWE 2K15,PS4,2014,Sports,Take-Two Interactive,1.15,62,44,5.1,164,Yuke's,T,Japan,0
WWE 2K15,PS4,2014,Sports,Take-Two Interactive,1.15,62,44,5.1,164,Yuke's,T,Other Region,0.19
Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,1.14,81,89,7.7,1137,Insomniac Games,M,North America,0.63
Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,1.14,81,89,7.7,1137,Insomniac Games,M,Europe,0.4
Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,1.14,81,89,7.7,1137,Insomniac Games,M,Japan,0
Sunset Overdrive,XOne,2014,Shooter,Microsoft Game Studios,1.14,81,89,7.7,1137,Insomniac Games,M,Other Region,0.1
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,Namco Bandai Games,1.14,79,60,8.2,201,CyberConnect2,T,North America,0.41
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,Namco Bandai Games,1.14,79,60,8.2,201,CyberConnect2,T,Europe,0.45
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,Namco Bandai Games,1.14,79,60,8.2,201,CyberConnect2,T,Japan,0.11
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,Namco Bandai Games,1.14,79,60,8.2,201,CyberConnect2,T,Other Region,0.17
Watch Dogs 2,PS4,2016,Action,Ubisoft,1.13,83,88,7.8,621,Ubisoft Montreal,M,North America,0.37
Watch Dogs 2,PS4,2016,Action,Ubisoft,1.13,83,88,7.8,621,Ubisoft Montreal,M,Europe,0.58
Watch Dogs 2,PS4,2016,Action,Ubisoft,1.13,83,88,7.8,621,Ubisoft Montreal,M,Japan,0
Watch Dogs 2,PS4,2016,Action,Ubisoft,1.13,83,88,7.8,621,Ubisoft Montreal,M,Other Region,0.18
Alien: Isolation,PS4,2014,Shooter,Sega,1.13,79,50,8.1,795,Creative Assembly,M,North America,0.34
Alien: Isolation,PS4,2014,Shooter,Sega,1.13,79,50,8.1,795,Creative Assembly,M,Europe,0.57
Alien: Isolation,PS4,2014,Shooter,Sega,1.13,79,50,8.1,795,Creative Assembly,M,Japan,0.04
Alien: Isolation,PS4,2014,Shooter,Sega,1.13,79,50,8.1,795,Creative Assembly,M,Other Region,0.17
Fantasy Life,3DS,2012,Role-Playing,Nintendo,1.13,73,51,8.6,209,"Level 5, Brownie Brown",E10+,North America,0.33
Fantasy Life,3DS,2012,Role-Playing,Nintendo,1.13,73,51,8.6,209,"Level 5, Brownie Brown",E10+,Europe,0.37
Fantasy Life,3DS,2012,Role-Playing,Nintendo,1.13,73,51,8.6,209,"Level 5, Brownie Brown",E10+,Japan,0.37
Fantasy Life,3DS,2012,Role-Playing,Nintendo,1.13,73,51,8.6,209,"Level 5, Brownie Brown",E10+,Other Region,0.06
The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,1.12,73,73,7.6,179,Nintendo,E,North America,0.53
The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,1.12,73,73,7.6,179,Nintendo,E,Europe,0.33
The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,1.12,73,73,7.6,179,Nintendo,E,Japan,0.17
The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,1.12,73,73,7.6,179,Nintendo,E,Other Region,0.08
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,1.12,93,61,9.2,1228,Atlus,M,North America,0.36
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,1.12,93,61,9.2,1228,Atlus,M,Europe,0.23
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,1.12,93,61,9.2,1228,Atlus,M,Japan,0.38
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,1.12,93,61,9.2,1228,Atlus,M,Other Region,0.15
Pikmin 3,WiiU,2013,Strategy,Nintendo,1.11,87,79,8.7,664,Nintendo,E10+,North America,0.44
Pikmin 3,WiiU,2013,Strategy,Nintendo,1.11,87,79,8.7,664,Nintendo,E10+,Europe,0.32
Pikmin 3,WiiU,2013,Strategy,Nintendo,1.11,87,79,8.7,664,Nintendo,E10+,Japan,0.29
Pikmin 3,WiiU,2013,Strategy,Nintendo,1.11,87,79,8.7,664,Nintendo,E10+,Other Region,0.07
WWE 2K14,X360,2013,Sports,Take-Two Interactive,1.11,75,43,7.7,100,Yuke's,T,North America,0.64
WWE 2K14,X360,2013,Sports,Take-Two Interactive,1.11,75,43,7.7,100,Yuke's,T,Europe,0.37
WWE 2K14,X360,2013,Sports,Take-Two Interactive,1.11,75,43,7.7,100,Yuke's,T,Japan,0
WWE 2K14,X360,2013,Sports,Take-Two Interactive,1.11,75,43,7.7,100,Yuke's,T,Other Region,0.1
Dragon Ball: XenoVerse,PS4,2015,Fighting,Namco Bandai Games,1.11,69,50,7.7,598,Dimps Corporation,T,North America,0.3
Dragon Ball: XenoVerse,PS4,2015,Fighting,Namco Bandai Games,1.11,69,50,7.7,598,Dimps Corporation,T,Europe,0.52
Dragon Ball: XenoVerse,PS4,2015,Fighting,Namco Bandai Games,1.11,69,50,7.7,598,Dimps Corporation,T,Japan,0.12
Dragon Ball: XenoVerse,PS4,2015,Fighting,Namco Bandai Games,1.11,69,50,7.7,598,Dimps Corporation,T,Other Region,0.16
LEGO City Undercover,WiiU,2013,Platform,Nintendo,1.1,80,66,8.2,283,TT Games,E10+,North America,0.47
LEGO City Undercover,WiiU,2013,Platform,Nintendo,1.1,80,66,8.2,283,TT Games,E10+,Europe,0.42
LEGO City Undercover,WiiU,2013,Platform,Nintendo,1.1,80,66,8.2,283,TT Games,E10+,Japan,0.13
LEGO City Undercover,WiiU,2013,Platform,Nintendo,1.1,80,66,8.2,283,TT Games,E10+,Other Region,0.08
Project CARS,PS4,2015,Racing,Slightly Mad Studios,1.09,83,37,6.6,363,Slightly Mad Studios,E,North America,0.2
Project CARS,PS4,2015,Racing,Slightly Mad Studios,1.09,83,37,6.6,363,Slightly Mad Studios,E,Europe,0.7
Project CARS,PS4,2015,Racing,Slightly Mad Studios,1.09,83,37,6.6,363,Slightly Mad Studios,E,Japan,0.02
Project CARS,PS4,2015,Racing,Slightly Mad Studios,1.09,83,37,6.6,363,Slightly Mad Studios,E,Other Region,0.16
Forza Horizon 3,XOne,2016,Racing,Microsoft Game Studios,1.08,91,90,7.4,594,Playground Games,E,North America,0.42
Forza Horizon 3,XOne,2016,Racing,Microsoft Game Studios,1.08,91,90,7.4,594,Playground Games,E,Europe,0.58
Forza Horizon 3,XOne,2016,Racing,Microsoft Game Studios,1.08,91,90,7.4,594,Playground Games,E,Japan,0
Forza Horizon 3,XOne,2016,Racing,Microsoft Game Studios,1.08,91,90,7.4,594,Playground Games,E,Other Region,0.08
Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,1.07,66,62,5.9,552,Square Enix,T,North America,0.31
Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,1.07,66,62,5.9,552,Square Enix,T,Europe,0.2
Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,1.07,66,62,5.9,552,Square Enix,T,Japan,0.45
Lightning Returns: Final Fantasy XIII,PS3,2013,Role-Playing,Square Enix,1.07,66,62,5.9,552,Square Enix,T,Other Region,0.11
EA Sports UFC,PS4,2014,Sports,Electronic Arts,1.05,70,57,6.1,279,EA Sports,T,North America,0.46
EA Sports UFC,PS4,2014,Sports,Electronic Arts,1.05,70,57,6.1,279,EA Sports,T,Europe,0.41
EA Sports UFC,PS4,2014,Sports,Electronic Arts,1.05,70,57,6.1,279,EA Sports,T,Japan,0.01
EA Sports UFC,PS4,2014,Sports,Electronic Arts,1.05,70,57,6.1,279,EA Sports,T,Other Region,0.17
Sleeping Dogs,PS3,2012,Action,Square Enix,1.04,83,40,7.7,645,United Front Games,M,North America,0.31
Sleeping Dogs,PS3,2012,Action,Square Enix,1.04,83,40,7.7,645,United Front Games,M,Europe,0.49
Sleeping Dogs,PS3,2012,Action,Square Enix,1.04,83,40,7.7,645,United Front Games,M,Japan,0.05
Sleeping Dogs,PS3,2012,Action,Square Enix,1.04,83,40,7.7,645,United Front Games,M,Other Region,0.19
UFC Undisputed 3,PS3,2012,Action,THQ,1.03,86,30,7.4,92,Yuke's,T,North America,0.55
UFC Undisputed 3,PS3,2012,Action,THQ,1.03,86,30,7.4,92,Yuke's,T,Europe,0.32
UFC Undisputed 3,PS3,2012,Action,THQ,1.03,86,30,7.4,92,Yuke's,T,Japan,0.03
UFC Undisputed 3,PS3,2012,Action,THQ,1.03,86,30,7.4,92,Yuke's,T,Other Region,0.13
The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,Nintendo,1.03,86,74,8.4,329,"Tantalus Interactive, Tantatus, Nintendo",T,North America,0.56
The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,Nintendo,1.03,86,74,8.4,329,"Tantalus Interactive, Tantatus, Nintendo",T,Europe,0.3
The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,Nintendo,1.03,86,74,8.4,329,"Tantalus Interactive, Tantatus, Nintendo",T,Japan,0.08
The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,Nintendo,1.03,86,74,8.4,329,"Tantalus Interactive, Tantatus, Nintendo",T,Other Region,0.09
Skylanders SWAP Force,PS3,2013,Platform,Activision,1.02,83,31,5.3,33,Vicarious Visions,E10+,North America,0.43
Skylanders SWAP Force,PS3,2013,Platform,Activision,1.02,83,31,5.3,33,Vicarious Visions,E10+,Europe,0.42
